,run,episode,game type,agent,reward,penalty,share_cooperators,successful_sanction_c,successful_sanction_d,C-,D-,CC,CD,DC,DD
1,0,0,NPIPD penalties True,sum,1764.0,-160,,13,9,16,4,13,13,9,9
101,0,100,NPIPD penalties True,sum,900.0,-160,,7,11,8,9,11,11,9,16
201,0,200,NPIPD penalties True,sum,576.0,-160,,7,12,6,6,8,10,19,15
301,0,300,NPIPD penalties True,sum,576.0,-160,,4,15,5,7,5,14,11,22
401,0,400,NPIPD penalties True,sum,784.0,-160,,2,23,2,5,3,23,3,28
501,0,500,NPIPD penalties True,sum,2500.0,-160,,5,12,0,0,5,45,2,12
601,0,600,NPIPD penalties True,sum,3600.0,-160,,9,4,0,0,6,54,3,1
701,0,700,NPIPD penalties True,sum,3721.0,-160,,10,3,0,0,7,54,3,0
801,0,800,NPIPD penalties True,sum,3721.0,-160,,9,3,0,0,7,54,3,0
901,0,900,NPIPD penalties True,sum,3721.0,-160,,10,3,0,0,7,54,3,0
1001,0,1000,NPIPD penalties True,sum,3721.0,-160,,7,1,0,0,7,54,3,0
1101,0,1100,NPIPD penalties True,sum,3721.0,-160,,9,3,0,0,7,54,3,0
1201,0,1200,NPIPD penalties True,sum,3721.0,-160,,10,3,0,0,7,54,3,0
1301,0,1300,NPIPD penalties True,sum,3721.0,-160,,8,3,0,0,7,54,3,0
1401,0,1400,NPIPD penalties True,sum,3721.0,-160,,9,3,0,0,7,54,3,0
1501,0,1500,NPIPD penalties True,sum,3721.0,-160,,9,3,0,0,7,54,3,0
1601,0,1600,NPIPD penalties True,sum,3721.0,-160,,10,3,0,0,7,54,3,0
1701,0,1700,NPIPD penalties True,sum,3721.0,-160,,10,3,0,0,7,54,3,0
1801,0,1800,NPIPD penalties True,sum,3721.0,-160,,9,2,0,0,7,54,3,0
1901,0,1900,NPIPD penalties True,sum,3721.0,-160,,10,3,0,0,7,54,3,0
2001,0,2000,NPIPD penalties True,sum,3721.0,-160,,10,3,0,0,7,54,3,0
2101,0,2100,NPIPD penalties True,sum,3721.0,-160,,10,3,0,0,7,54,3,0
2201,0,2200,NPIPD penalties True,sum,3721.0,-160,,10,3,0,0,7,54,3,0
2301,0,2300,NPIPD penalties True,sum,3721.0,-160,,9,2,0,0,7,54,3,0
2401,0,2400,NPIPD penalties True,sum,3721.0,-160,,9,2,0,0,7,54,3,0
2501,0,2500,NPIPD penalties True,sum,3721.0,-160,,8,2,0,0,7,54,3,0
2601,0,2600,NPIPD penalties True,sum,3721.0,-160,,10,3,0,0,7,54,3,0
2701,0,2700,NPIPD penalties True,sum,3721.0,-160,,10,3,0,0,7,54,3,0
2801,0,2800,NPIPD penalties True,sum,3721.0,-160,,10,3,0,0,7,54,3,0
2901,0,2900,NPIPD penalties True,sum,3721.0,-160,,9,3,0,0,7,54,3,0
3001,0,3000,NPIPD penalties True,sum,3721.0,-160,,9,2,0,0,7,54,3,0
3101,0,3100,NPIPD penalties True,sum,3721.0,-160,,10,3,0,0,7,54,3,0
3201,0,3200,NPIPD penalties True,sum,3721.0,-160,,10,3,0,0,7,54,3,0
3301,0,3300,NPIPD penalties True,sum,3721.0,-160,,9,3,0,0,7,54,3,0
3401,0,3400,NPIPD penalties True,sum,3721.0,-160,,10,3,0,0,7,54,3,0
3501,0,3500,NPIPD penalties True,sum,3721.0,-160,,9,3,0,0,7,54,3,0
3601,0,3600,NPIPD penalties True,sum,3721.0,-160,,9,2,0,0,7,54,3,0
3701,0,3700,NPIPD penalties True,sum,3721.0,-160,,9,2,0,0,7,54,3,0
3801,0,3800,NPIPD penalties True,sum,3721.0,-160,,10,3,0,0,7,54,3,0
3901,0,3900,NPIPD penalties True,sum,3721.0,-160,,10,3,0,0,7,54,3,0
4000,0,3999,NPIPD penalties True,sum,3721.0,-160,,9,2,0,0,7,54,3,0
4001,1,0,NPIPD penalties True,sum,1225.0,-160,,9,11,15,11,8,12,6,12
4101,1,100,NPIPD penalties True,sum,900.0,-160,,11,9,11,9,16,3,8,17
4201,1,200,NPIPD penalties True,sum,784.0,-160,,11,15,6,3,11,11,11,22
4301,1,300,NPIPD penalties True,sum,400.0,-160,,3,21,5,4,3,12,7,33
4401,1,400,NPIPD penalties True,sum,729.0,-160,,1,20,0,3,5,22,4,30
4501,1,500,NPIPD penalties True,sum,2500.0,-160,,7,11,0,0,8,42,1,13
4601,1,600,NPIPD penalties True,sum,3481.0,-160,,12,4,0,0,11,48,2,3
4701,1,700,NPIPD penalties True,sum,3600.0,-160,,11,2,0,0,11,49,3,1
4801,1,800,NPIPD penalties True,sum,3721.0,-160,,13,2,0,0,12,49,3,0
4901,1,900,NPIPD penalties True,sum,3721.0,-160,,12,1,0,0,12,49,3,0
5001,1,1000,NPIPD penalties True,sum,3721.0,-160,,14,2,0,0,12,49,3,0
5101,1,1100,NPIPD penalties True,sum,3721.0,-160,,13,3,0,0,12,49,3,0
5201,1,1200,NPIPD penalties True,sum,3721.0,-160,,15,3,0,0,12,49,3,0
5301,1,1300,NPIPD penalties True,sum,3721.0,-160,,12,3,0,0,12,49,3,0
5401,1,1400,NPIPD penalties True,sum,3721.0,-160,,13,3,0,0,12,49,3,0
5501,1,1500,NPIPD penalties True,sum,3721.0,-160,,13,1,0,0,12,49,3,0
5601,1,1600,NPIPD penalties True,sum,3721.0,-160,,14,3,0,0,12,49,3,0
5701,1,1700,NPIPD penalties True,sum,3721.0,-160,,13,1,0,0,12,49,3,0
5801,1,1800,NPIPD penalties True,sum,3721.0,-160,,14,2,0,0,12,49,3,0
5901,1,1900,NPIPD penalties True,sum,3721.0,-160,,13,1,0,0,12,49,3,0
6001,1,2000,NPIPD penalties True,sum,3721.0,-160,,13,1,0,0,12,49,3,0
6101,1,2100,NPIPD penalties True,sum,3721.0,-160,,14,2,0,0,12,49,3,0
6201,1,2200,NPIPD penalties True,sum,3721.0,-160,,14,3,0,0,12,49,3,0
6301,1,2300,NPIPD penalties True,sum,3721.0,-160,,12,1,0,0,12,49,3,0
6401,1,2400,NPIPD penalties True,sum,3721.0,-160,,13,3,0,0,12,49,3,0
6501,1,2500,NPIPD penalties True,sum,3721.0,-160,,13,2,0,0,12,49,3,0
6601,1,2600,NPIPD penalties True,sum,3721.0,-160,,15,3,0,0,12,49,3,0
6701,1,2700,NPIPD penalties True,sum,3721.0,-160,,13,3,0,0,12,49,3,0
6801,1,2800,NPIPD penalties True,sum,3721.0,-160,,15,3,0,0,12,49,3,0
6901,1,2900,NPIPD penalties True,sum,3721.0,-160,,13,1,0,0,12,49,3,0
7001,1,3000,NPIPD penalties True,sum,3721.0,-160,,14,2,0,0,12,49,3,0
7101,1,3100,NPIPD penalties True,sum,3721.0,-160,,14,2,0,0,12,49,3,0
7201,1,3200,NPIPD penalties True,sum,3721.0,-160,,14,2,0,0,12,49,3,0
7301,1,3300,NPIPD penalties True,sum,3721.0,-160,,14,3,0,0,12,49,3,0
7401,1,3400,NPIPD penalties True,sum,3721.0,-160,,13,3,0,0,12,49,3,0
7501,1,3500,NPIPD penalties True,sum,3721.0,-160,,13,2,0,0,12,49,3,0
7601,1,3600,NPIPD penalties True,sum,3721.0,-160,,14,3,0,0,12,49,3,0
7701,1,3700,NPIPD penalties True,sum,3721.0,-160,,14,3,0,0,12,49,3,0
7801,1,3800,NPIPD penalties True,sum,3721.0,-160,,13,2,0,0,12,49,3,0
7901,1,3900,NPIPD penalties True,sum,3721.0,-160,,15,3,0,0,12,49,3,0
8000,1,3999,NPIPD penalties True,sum,3721.0,-160,,13,2,0,0,12,49,3,0
8001,2,0,NPIPD penalties True,sum,1089.0,-160,,6,9,14,13,8,11,13,5
8101,2,100,NPIPD penalties True,sum,729.0,-160,,11,15,8,12,11,8,14,11
8201,2,200,NPIPD penalties True,sum,361.0,-160,,7,15,4,10,9,6,17,18
8301,2,300,NPIPD penalties True,sum,529.0,-160,,5,18,3,5,5,15,11,25
8401,2,400,NPIPD penalties True,sum,676.0,-160,,3,25,3,2,3,20,2,34
8501,2,500,NPIPD penalties True,sum,2025.0,-160,,6,11,0,0,7,38,4,15
8601,2,600,NPIPD penalties True,sum,3025.0,-160,,11,8,0,0,7,48,5,4
8701,2,700,NPIPD penalties True,sum,3364.0,-160,,12,5,0,0,8,50,5,1
8801,2,800,NPIPD penalties True,sum,3364.0,-160,,10,3,0,0,8,50,5,1
8901,2,900,NPIPD penalties True,sum,3364.0,-160,,10,3,0,0,8,50,5,1
9001,2,1000,NPIPD penalties True,sum,3481.0,-160,,13,5,0,0,8,51,5,0
9101,2,1100,NPIPD penalties True,sum,3481.0,-160,,11,4,0,0,8,51,5,0
9201,2,1200,NPIPD penalties True,sum,3481.0,-160,,12,4,0,0,8,51,5,0
9301,2,1300,NPIPD penalties True,sum,3481.0,-160,,11,5,0,0,8,51,5,0
9401,2,1400,NPIPD penalties True,sum,3481.0,-160,,11,4,0,0,8,51,5,0
9501,2,1500,NPIPD penalties True,sum,3481.0,-160,,10,3,0,0,8,51,5,0
9601,2,1600,NPIPD penalties True,sum,3481.0,-160,,13,5,0,0,8,51,5,0
9701,2,1700,NPIPD penalties True,sum,3481.0,-160,,12,4,0,0,8,51,5,0
9801,2,1800,NPIPD penalties True,sum,3481.0,-160,,12,4,0,0,8,51,5,0
9901,2,1900,NPIPD penalties True,sum,3481.0,-160,,11,3,0,0,8,51,5,0
10001,2,2000,NPIPD penalties True,sum,3481.0,-160,,13,5,0,0,8,51,5,0
10101,2,2100,NPIPD penalties True,sum,3481.0,-160,,13,5,0,0,8,51,5,0
10201,2,2200,NPIPD penalties True,sum,3481.0,-160,,10,2,0,0,8,51,5,0
10301,2,2300,NPIPD penalties True,sum,3481.0,-160,,11,4,0,0,8,51,5,0
10401,2,2400,NPIPD penalties True,sum,3481.0,-160,,12,5,0,0,8,51,5,0
10501,2,2500,NPIPD penalties True,sum,3481.0,-160,,11,4,0,0,8,51,5,0
10601,2,2600,NPIPD penalties True,sum,3481.0,-160,,11,4,0,0,8,51,5,0
10701,2,2700,NPIPD penalties True,sum,3481.0,-160,,12,4,0,0,8,51,5,0
10801,2,2800,NPIPD penalties True,sum,3481.0,-160,,9,1,0,0,8,51,5,0
10901,2,2900,NPIPD penalties True,sum,3481.0,-160,,12,4,0,0,8,51,5,0
11001,2,3000,NPIPD penalties True,sum,3481.0,-160,,13,5,0,0,8,51,5,0
11101,2,3100,NPIPD penalties True,sum,3481.0,-160,,10,2,0,0,8,51,5,0
11201,2,3200,NPIPD penalties True,sum,3481.0,-160,,13,5,0,0,8,51,5,0
11301,2,3300,NPIPD penalties True,sum,3481.0,-160,,13,5,0,0,8,51,5,0
11401,2,3400,NPIPD penalties True,sum,3481.0,-160,,12,4,0,0,8,51,5,0
11501,2,3500,NPIPD penalties True,sum,3481.0,-160,,12,4,0,0,8,51,5,0
11601,2,3600,NPIPD penalties True,sum,3481.0,-160,,11,4,0,0,8,51,5,0
11701,2,3700,NPIPD penalties True,sum,3481.0,-160,,12,4,0,0,8,51,5,0
11801,2,3800,NPIPD penalties True,sum,3481.0,-160,,13,5,0,0,8,51,5,0
11901,2,3900,NPIPD penalties True,sum,3481.0,-160,,13,5,0,0,8,51,5,0
12000,2,3999,NPIPD penalties True,sum,3481.0,-160,,11,4,0,0,8,51,5,0
12001,3,0,NPIPD penalties True,sum,1156.0,-160,,9,9,14,4,11,9,11,15
12101,3,100,NPIPD penalties True,sum,784.0,-160,,12,15,7,7,10,11,16,13
12201,3,200,NPIPD penalties True,sum,441.0,-160,,8,19,3,5,7,11,17,21
12301,3,300,NPIPD penalties True,sum,441.0,-160,,4,21,5,3,4,12,7,33
12401,3,400,NPIPD penalties True,sum,576.0,-160,,4,19,1,3,9,14,1,36
12501,3,500,NPIPD penalties True,sum,1936.0,-160,,3,15,0,0,6,38,0,20
12601,3,600,NPIPD penalties True,sum,3481.0,-160,,11,5,0,0,9,50,2,3
12701,3,700,NPIPD penalties True,sum,3844.0,-160,,11,2,0,0,9,53,2,0
12801,3,800,NPIPD penalties True,sum,3844.0,-160,,9,1,0,0,9,53,2,0
12901,3,900,NPIPD penalties True,sum,3844.0,-160,,10,2,0,0,9,53,2,0
13001,3,1000,NPIPD penalties True,sum,3844.0,-160,,9,1,0,0,9,53,2,0
13101,3,1100,NPIPD penalties True,sum,3844.0,-160,,10,1,0,0,9,53,2,0
13201,3,1200,NPIPD penalties True,sum,3844.0,-160,,11,2,0,0,9,53,2,0
13301,3,1300,NPIPD penalties True,sum,3844.0,-160,,10,1,0,0,9,53,2,0
13401,3,1400,NPIPD penalties True,sum,3844.0,-160,,10,2,0,0,9,53,2,0
13501,3,1500,NPIPD penalties True,sum,3844.0,-160,,11,2,0,0,9,53,2,0
13601,3,1600,NPIPD penalties True,sum,3844.0,-160,,11,2,0,0,9,53,2,0
13701,3,1700,NPIPD penalties True,sum,3844.0,-160,,10,1,0,0,9,53,2,0
13801,3,1800,NPIPD penalties True,sum,3844.0,-160,,8,0,0,0,9,53,2,0
13901,3,1900,NPIPD penalties True,sum,3844.0,-160,,10,1,0,0,9,53,2,0
14001,3,2000,NPIPD penalties True,sum,3844.0,-160,,10,2,0,0,9,53,2,0
14101,3,2100,NPIPD penalties True,sum,3844.0,-160,,10,2,0,0,9,53,2,0
14201,3,2200,NPIPD penalties True,sum,3844.0,-160,,9,0,0,0,9,53,2,0
14301,3,2300,NPIPD penalties True,sum,3844.0,-160,,11,2,0,0,9,53,2,0
14401,3,2400,NPIPD penalties True,sum,3844.0,-160,,8,0,0,0,9,53,2,0
14501,3,2500,NPIPD penalties True,sum,3844.0,-160,,10,2,0,0,9,53,2,0
14601,3,2600,NPIPD penalties True,sum,3844.0,-160,,9,2,0,0,9,53,2,0
14701,3,2700,NPIPD penalties True,sum,3844.0,-160,,11,2,0,0,9,53,2,0
14801,3,2800,NPIPD penalties True,sum,3844.0,-160,,10,2,0,0,9,53,2,0
14901,3,2900,NPIPD penalties True,sum,3844.0,-160,,11,2,0,0,9,53,2,0
15001,3,3000,NPIPD penalties True,sum,3844.0,-160,,11,2,0,0,9,53,2,0
15101,3,3100,NPIPD penalties True,sum,3844.0,-160,,11,2,0,0,9,53,2,0
15201,3,3200,NPIPD penalties True,sum,3844.0,-160,,10,1,0,0,9,53,2,0
15301,3,3300,NPIPD penalties True,sum,3844.0,-160,,11,2,0,0,9,53,2,0
15401,3,3400,NPIPD penalties True,sum,3844.0,-160,,10,2,0,0,9,53,2,0
15501,3,3500,NPIPD penalties True,sum,3844.0,-160,,10,2,0,0,9,53,2,0
15601,3,3600,NPIPD penalties True,sum,3844.0,-160,,10,1,0,0,9,53,2,0
15701,3,3700,NPIPD penalties True,sum,3844.0,-160,,11,2,0,0,9,53,2,0
15801,3,3800,NPIPD penalties True,sum,3844.0,-160,,9,0,0,0,9,53,2,0
15901,3,3900,NPIPD penalties True,sum,3844.0,-160,,11,2,0,0,9,53,2,0
16000,3,3999,NPIPD penalties True,sum,3844.0,-160,,8,0,0,0,9,53,2,0
16001,4,0,NPIPD penalties True,sum,1156.0,-160,,6,10,11,13,10,13,6,11
16101,4,100,NPIPD penalties True,sum,729.0,-160,,9,13,8,8,7,12,19,10
16201,4,200,NPIPD penalties True,sum,576.0,-160,,8,14,10,11,8,6,7,22
16301,4,300,NPIPD penalties True,sum,196.0,-160,,3,23,3,6,3,8,5,39
16401,4,400,NPIPD penalties True,sum,289.0,-160,,2,25,3,1,2,12,3,43
16501,4,500,NPIPD penalties True,sum,2500.0,-160,,3,11,0,0,4,46,1,13
16601,4,600,NPIPD penalties True,sum,3721.0,-160,,8,3,0,0,5,56,3,0
16701,4,700,NPIPD penalties True,sum,3721.0,-160,,8,3,0,0,5,56,3,0
16801,4,800,NPIPD penalties True,sum,3721.0,-160,,8,3,0,0,5,56,3,0
16901,4,900,NPIPD penalties True,sum,3721.0,-160,,8,3,0,0,5,56,3,0
17001,4,1000,NPIPD penalties True,sum,3721.0,-160,,8,3,0,0,5,56,3,0
17101,4,1100,NPIPD penalties True,sum,3721.0,-160,,7,2,0,0,5,56,3,0
17201,4,1200,NPIPD penalties True,sum,3721.0,-160,,8,3,0,0,5,56,3,0
17301,4,1300,NPIPD penalties True,sum,3721.0,-160,,8,3,0,0,5,56,3,0
17401,4,1400,NPIPD penalties True,sum,3721.0,-160,,7,3,0,0,5,56,3,0
17501,4,1500,NPIPD penalties True,sum,3721.0,-160,,7,2,0,0,5,56,3,0
17601,4,1600,NPIPD penalties True,sum,3721.0,-160,,8,3,0,0,5,56,3,0
17701,4,1700,NPIPD penalties True,sum,3721.0,-160,,8,3,0,0,5,56,3,0
17801,4,1800,NPIPD penalties True,sum,3721.0,-160,,8,3,0,0,5,56,3,0
17901,4,1900,NPIPD penalties True,sum,3721.0,-160,,8,3,0,0,5,56,3,0
18001,4,2000,NPIPD penalties True,sum,3721.0,-160,,8,3,0,0,5,56,3,0
18101,4,2100,NPIPD penalties True,sum,3721.0,-160,,7,3,0,0,5,56,3,0
18201,4,2200,NPIPD penalties True,sum,3721.0,-160,,8,3,0,0,5,56,3,0
18301,4,2300,NPIPD penalties True,sum,3721.0,-160,,8,3,0,0,5,56,3,0
18401,4,2400,NPIPD penalties True,sum,3721.0,-160,,8,3,0,0,5,56,3,0
18501,4,2500,NPIPD penalties True,sum,3721.0,-160,,7,2,0,0,5,56,3,0
18601,4,2600,NPIPD penalties True,sum,3721.0,-160,,8,3,0,0,5,56,3,0
18701,4,2700,NPIPD penalties True,sum,3721.0,-160,,8,3,0,0,5,56,3,0
18801,4,2800,NPIPD penalties True,sum,3721.0,-160,,7,2,0,0,5,56,3,0
18901,4,2900,NPIPD penalties True,sum,3721.0,-160,,8,3,0,0,5,56,3,0
19001,4,3000,NPIPD penalties True,sum,3721.0,-160,,8,3,0,0,5,56,3,0
19101,4,3100,NPIPD penalties True,sum,3721.0,-160,,8,3,0,0,5,56,3,0
19201,4,3200,NPIPD penalties True,sum,3721.0,-160,,6,1,0,0,5,56,3,0
19301,4,3300,NPIPD penalties True,sum,3721.0,-160,,8,3,0,0,5,56,3,0
19401,4,3400,NPIPD penalties True,sum,3721.0,-160,,8,3,0,0,5,56,3,0
19501,4,3500,NPIPD penalties True,sum,3721.0,-160,,7,2,0,0,5,56,3,0
19601,4,3600,NPIPD penalties True,sum,3721.0,-160,,8,3,0,0,5,56,3,0
19701,4,3700,NPIPD penalties True,sum,3721.0,-160,,8,3,0,0,5,56,3,0
19801,4,3800,NPIPD penalties True,sum,3721.0,-160,,8,3,0,0,5,56,3,0
19901,4,3900,NPIPD penalties True,sum,3721.0,-160,,8,3,0,0,5,56,3,0
20000,4,3999,NPIPD penalties True,sum,3721.0,-160,,8,3,0,0,5,56,3,0
20001,5,0,NPIPD penalties True,sum,961.0,-160,,12,9,12,8,13,6,12,13
20101,5,100,NPIPD penalties True,sum,961.0,-160,,18,13,10,5,10,11,17,11
20201,5,200,NPIPD penalties True,sum,256.0,-160,,3,17,2,9,10,4,10,29
20301,5,300,NPIPD penalties True,sum,361.0,-160,,2,22,2,6,7,10,5,34
20401,5,400,NPIPD penalties True,sum,676.0,-160,,2,25,1,2,3,22,0,36
20501,5,500,NPIPD penalties True,sum,3364.0,-160,,5,5,0,0,6,52,0,6
20601,5,600,NPIPD penalties True,sum,4096.0,-160,,5,0,0,0,6,58,0,0
20701,5,700,NPIPD penalties True,sum,4096.0,-160,,6,0,0,0,6,58,0,0
20801,5,800,NPIPD penalties True,sum,4096.0,-160,,5,0,0,0,6,58,0,0
20901,5,900,NPIPD penalties True,sum,4096.0,-160,,6,0,0,0,6,58,0,0
21001,5,1000,NPIPD penalties True,sum,4096.0,-160,,5,0,0,0,6,58,0,0
21101,5,1100,NPIPD penalties True,sum,4096.0,-160,,6,0,0,0,6,58,0,0
21201,5,1200,NPIPD penalties True,sum,4096.0,-160,,6,0,0,0,6,58,0,0
21301,5,1300,NPIPD penalties True,sum,4096.0,-160,,5,0,0,0,6,58,0,0
21401,5,1400,NPIPD penalties True,sum,4096.0,-160,,6,0,0,0,6,58,0,0
21501,5,1500,NPIPD penalties True,sum,4096.0,-160,,6,0,0,0,6,58,0,0
21601,5,1600,NPIPD penalties True,sum,4096.0,-160,,6,0,0,0,6,58,0,0
21701,5,1700,NPIPD penalties True,sum,4096.0,-160,,5,0,0,0,6,58,0,0
21801,5,1800,NPIPD penalties True,sum,4096.0,-160,,6,0,0,0,6,58,0,0
21901,5,1900,NPIPD penalties True,sum,4096.0,-160,,6,0,0,0,6,58,0,0
22001,5,2000,NPIPD penalties True,sum,4096.0,-160,,6,0,0,0,6,58,0,0
22101,5,2100,NPIPD penalties True,sum,4096.0,-160,,6,0,0,0,6,58,0,0
22201,5,2200,NPIPD penalties True,sum,4096.0,-160,,5,0,0,0,6,58,0,0
22301,5,2300,NPIPD penalties True,sum,4096.0,-160,,6,0,0,0,6,58,0,0
22401,5,2400,NPIPD penalties True,sum,4096.0,-160,,6,0,0,0,6,58,0,0
22501,5,2500,NPIPD penalties True,sum,4096.0,-160,,6,0,0,0,6,58,0,0
22601,5,2600,NPIPD penalties True,sum,4096.0,-160,,6,0,0,0,6,58,0,0
22701,5,2700,NPIPD penalties True,sum,4096.0,-160,,5,0,0,0,6,58,0,0
22801,5,2800,NPIPD penalties True,sum,4096.0,-160,,6,0,0,0,6,58,0,0
22901,5,2900,NPIPD penalties True,sum,4096.0,-160,,6,0,0,0,6,58,0,0
23001,5,3000,NPIPD penalties True,sum,4096.0,-160,,6,0,0,0,6,58,0,0
23101,5,3100,NPIPD penalties True,sum,4096.0,-160,,6,0,0,0,6,58,0,0
23201,5,3200,NPIPD penalties True,sum,4096.0,-160,,6,0,0,0,6,58,0,0
23301,5,3300,NPIPD penalties True,sum,4096.0,-160,,6,0,0,0,6,58,0,0
23401,5,3400,NPIPD penalties True,sum,4096.0,-160,,5,0,0,0,6,58,0,0
23501,5,3500,NPIPD penalties True,sum,4096.0,-160,,6,0,0,0,6,58,0,0
23601,5,3600,NPIPD penalties True,sum,4096.0,-160,,5,0,0,0,6,58,0,0
23701,5,3700,NPIPD penalties True,sum,4096.0,-160,,6,0,0,0,6,58,0,0
23801,5,3800,NPIPD penalties True,sum,4096.0,-160,,6,0,0,0,6,58,0,0
23901,5,3900,NPIPD penalties True,sum,4096.0,-160,,5,0,0,0,6,58,0,0
24000,5,3999,NPIPD penalties True,sum,4096.0,-160,,6,0,0,0,6,58,0,0
24001,6,0,NPIPD penalties True,sum,1089.0,-160,,9,13,8,11,14,11,5,15
24101,6,100,NPIPD penalties True,sum,529.0,-160,,11,10,11,12,6,6,20,9
24201,6,200,NPIPD penalties True,sum,529.0,-160,,8,11,10,5,6,7,18,18
24301,6,300,NPIPD penalties True,sum,729.0,-160,,4,20,5,4,4,18,7,26
24401,6,400,NPIPD penalties True,sum,1089.0,-160,,3,20,1,1,5,27,2,28
24501,6,500,NPIPD penalties True,sum,2809.0,-160,,6,10,0,0,5,48,2,9
24601,6,600,NPIPD penalties True,sum,3364.0,-160,,8,5,0,0,5,53,3,3
24701,6,700,NPIPD penalties True,sum,3721.0,-160,,8,3,0,0,5,56,3,0
24801,6,800,NPIPD penalties True,sum,3721.0,-160,,7,3,0,0,5,56,3,0
24901,6,900,NPIPD penalties True,sum,3721.0,-160,,8,3,0,0,5,56,3,0
25001,6,1000,NPIPD penalties True,sum,3721.0,-160,,7,3,0,0,5,56,3,0
25101,6,1100,NPIPD penalties True,sum,3721.0,-160,,8,3,0,0,5,56,3,0
25201,6,1200,NPIPD penalties True,sum,3721.0,-160,,7,3,0,0,5,56,3,0
25301,6,1300,NPIPD penalties True,sum,3721.0,-160,,8,3,0,0,5,56,3,0
25401,6,1400,NPIPD penalties True,sum,3721.0,-160,,8,3,0,0,5,56,3,0
25501,6,1500,NPIPD penalties True,sum,3721.0,-160,,8,3,0,0,5,56,3,0
25601,6,1600,NPIPD penalties True,sum,3721.0,-160,,8,3,0,0,5,56,3,0
25701,6,1700,NPIPD penalties True,sum,3721.0,-160,,7,3,0,0,5,56,3,0
25801,6,1800,NPIPD penalties True,sum,3721.0,-160,,8,3,0,0,5,56,3,0
25901,6,1900,NPIPD penalties True,sum,3721.0,-160,,8,3,0,0,5,56,3,0
26001,6,2000,NPIPD penalties True,sum,3721.0,-160,,8,3,0,0,5,56,3,0
26101,6,2100,NPIPD penalties True,sum,3721.0,-160,,6,1,0,0,5,56,3,0
26201,6,2200,NPIPD penalties True,sum,3721.0,-160,,8,3,0,0,5,56,3,0
26301,6,2300,NPIPD penalties True,sum,3721.0,-160,,7,2,0,0,5,56,3,0
26401,6,2400,NPIPD penalties True,sum,3721.0,-160,,7,2,0,0,5,56,3,0
26501,6,2500,NPIPD penalties True,sum,3721.0,-160,,8,3,0,0,5,56,3,0
26601,6,2600,NPIPD penalties True,sum,3721.0,-160,,5,1,0,0,5,56,3,0
26701,6,2700,NPIPD penalties True,sum,3721.0,-160,,8,3,0,0,5,56,3,0
26801,6,2800,NPIPD penalties True,sum,3721.0,-160,,6,2,0,0,5,56,3,0
26901,6,2900,NPIPD penalties True,sum,3721.0,-160,,8,3,0,0,5,56,3,0
27001,6,3000,NPIPD penalties True,sum,3721.0,-160,,8,3,0,0,5,56,3,0
27101,6,3100,NPIPD penalties True,sum,3721.0,-160,,8,3,0,0,5,56,3,0
27201,6,3200,NPIPD penalties True,sum,3721.0,-160,,7,3,0,0,5,56,3,0
27301,6,3300,NPIPD penalties True,sum,3721.0,-160,,8,3,0,0,5,56,3,0
27401,6,3400,NPIPD penalties True,sum,3721.0,-160,,7,3,0,0,5,56,3,0
27501,6,3500,NPIPD penalties True,sum,3721.0,-160,,8,3,0,0,5,56,3,0
27601,6,3600,NPIPD penalties True,sum,3721.0,-160,,7,2,0,0,5,56,3,0
27701,6,3700,NPIPD penalties True,sum,3721.0,-160,,7,2,0,0,5,56,3,0
27801,6,3800,NPIPD penalties True,sum,3721.0,-160,,8,3,0,0,5,56,3,0
27901,6,3900,NPIPD penalties True,sum,3721.0,-160,,8,3,0,0,5,56,3,0
28000,6,3999,NPIPD penalties True,sum,3721.0,-160,,7,3,0,0,5,56,3,0
28001,7,0,NPIPD penalties True,sum,961.0,-160,,9,9,8,8,13,10,13,12
28101,7,100,NPIPD penalties True,sum,961.0,-160,,12,11,9,5,14,8,12,16
28201,7,200,NPIPD penalties True,sum,576.0,-160,,7,11,7,7,11,6,18,15
28301,7,300,NPIPD penalties True,sum,324.0,-160,,4,26,1,5,3,14,8,33
28401,7,400,NPIPD penalties True,sum,784.0,-160,,2,20,4,2,5,19,3,31
28501,7,500,NPIPD penalties True,sum,1936.0,-160,,5,14,0,0,5,39,2,18
28601,7,600,NPIPD penalties True,sum,3364.0,-160,,11,5,0,0,8,50,4,2
28701,7,700,NPIPD penalties True,sum,3481.0,-160,,9,2,0,0,8,51,4,1
28801,7,800,NPIPD penalties True,sum,3600.0,-160,,12,4,0,0,8,52,4,0
28901,7,900,NPIPD penalties True,sum,3600.0,-160,,12,4,0,0,8,52,4,0
29001,7,1000,NPIPD penalties True,sum,3600.0,-160,,10,2,0,0,8,52,4,0
29101,7,1100,NPIPD penalties True,sum,3600.0,-160,,12,4,0,0,8,52,4,0
29201,7,1200,NPIPD penalties True,sum,3600.0,-160,,11,4,0,0,8,52,4,0
29301,7,1300,NPIPD penalties True,sum,3600.0,-160,,11,4,0,0,8,52,4,0
